time,accelerometer1,accelerometer2,accelerometer3,magnetic_field1,magnetic_field2,magnetic_field3,orientation1,orientation2,orientation3,gyroscope1,gyroscope2,gyroscope3,gravity1,gravity2,gravity3,linear_acceleration1,linear_acceleration2,linear_acceleration3,rotation_vector1,rotation_vector2,rotation_vector3,rotation_vector4,rotation_vector5,step_counter1,label
2018-02-19 04:51:28.540,8.765511,-4.342063,2.2931072999999995,-34.05156133913587,14.5485,12.647344611314958,23.97437171672128,62.69590603880812,-60.934989002918286,0.01065349,-0.00958811392811796,0.005326745,8.571164,-4.2228928,2.2074227000000004,0.19434643,-0.11917019,0.08568454,-0.5285585779822854,-0.330460372265513,-0.4109145956374155,0.6652601121062871,0.0,0.0,1
2018-02-19 04:51:28.550,8.76231975599454,-4.342063,2.2739582,-34.525999999999996,14.823007207420098,13.431727303893188,23.96509829916543,62.69399796339153,-60.92859178434284,0.012251567746556755,-0.006392039653422764,0.006924823346577237,8.571164,-4.2228928,2.2074227000000004,0.19115556599880534,-0.11917019,0.06653547,-0.5285265991091086,-0.33046677893502635,-0.410835805238339,0.6653309217039578,0.0,0.0,1
2018-02-19 04:51:28.560,8.731998943616,-4.3133397,2.2643836,-34.525999999999996,15.738,12.962501,23.959078,62.688168000000005,-60.918774,0.013316861999999999,0.0,0.01065349,8.571164,-4.2228928,2.2074227000000004,0.16083472111872,-0.09044695,0.05696082,-0.5284844,-0.33044901,-0.41075414,0.6654237,0.0,0.0,1
2018-02-19 04:51:28.570,8.746359411648,-4.287010059571201,2.3026799366912,-34.525999999999996,13.9385,12.383,23.956097,62.681698,-60.90915699999999,0.013316861999999999,0.005326745,0.015980236000000002,8.571164,-4.2228928,2.2074227000000004,0.17519504916672002,-0.064117295071872,0.09525722918976,-0.52844703,-0.33042094,-0.41068885,0.6655076,0.0,0.0,1
2018-02-19 04:51:28.580,8.727212,-4.2511048,2.2500216999999996,-34.525999999999996,15.738,11.1935005,23.953595999999997,62.67694,-60.89735,0.007990118000000001,0.005326745,0.018643608,8.571164,-4.2228928,2.2074227000000004,0.15604782,-0.0282120705,0.042598962000000004,-0.5284230999999999,-0.33036962,-0.4106247,0.6655918000000001,0.0,0.0,1
2018-02-19 04:51:28.590,8.736787,-4.255892299999999,2.1973617,-34.295808096372035,15.513562893962739,11.417937511696316,23.953666189662414,62.6753928085166,-60.89505619428492,0.0069850576198627265,0.0003014434766774061,0.01512589683933324,8.571164,-4.2228928,2.2074227000000004,0.16562271,-0.032999516,-0.010061025999999999,-0.5284164150007004,-0.33035931796890317,-0.41061366210953915,0.6656090360904889,0.0,0.0,1
2018-02-19 04:51:28.600,8.743169666666667,-4.2271684333333335,2.2069361,-34.06562208558138,15.289131533441852,11.642368777878675,23.953736377528003,62.67384565664079,-60.89276244729051,0.00598002296894185,-0.004723729400572862,0.011608275730919524,8.571164,-4.2228928,2.2074227000000004,0.17200533666666667,-0.004275640000000004,-0.00048661232000000006,-0.5284097301725345,-0.330349016201535,-0.4106026245016447,0.6656262717397395,0.0,0.0,1
2018-02-19 04:51:28.610,8.681732709568001,-4.229562046809599,2.2093296218048,-33.83543607479073,15.064700172920963,11.866800044061034,23.953806565393588,62.67229850476499,-60.8904687002961,0.004974988318020973,-0.00974890227782313,0.008090654622505808,8.571164,-4.2228928,2.2074227000000004,0.110568745079424,-0.006669249059392,0.0019068973155788801,-0.5284030453443687,-0.33033871443416685,-0.41059158689375025,0.66564350738899,0.0,0.0,1
2018-02-19 04:51:28.620,8.626679056383999,-4.2415305063808,2.2308728563839995,-33.60524417116277,14.840263066883704,12.09123705575735,23.953876755056005,62.670751313281585,-60.88817489458101,0.0039699279378836985,-0.014774203801145722,0.004572943461839049,8.571164,-4.2228928,2.2074227000000004,0.055514879881216,-0.018637724881216004,0.02345014413504,-0.5283963603450691,-0.3303284124030701,-0.4105805490032894,0.6656607434794789,0.0,0.0,1
2018-02-19 04:51:28.630,8.669765725504002,-4.2511051563968,2.2978935308416,-33.37505226753481,14.615825960846443,12.315674067453665,23.953946944718425,62.66920412179819,-60.88588108886593,0.002964867557746425,-0.019799505324468315,0.0010552323011722882,8.571164,-4.2228928,2.2074227000000004,0.09860161252492801,-0.028212376896512,0.090470823841152,-0.5283896753457694,-0.3303181103719733,-0.4105695111128286,0.6656779795699678,0.0,0.0,1
